OrderID,CustomerID,ProductID,ProductName,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,UnitPrice,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01883,CUST0029,PROD124,Sleepy Owl Cold Brew Coffee,STORE012,DP032,26-10-2024 11:39,26-10-2024 11:52,120,2,240,22.22,13,Pending,PAY04,Morning
ORD01885,CUST0027,PROD102,Patanjali Dant Kanti Toothpaste 100g,STORE019,DP009,03-04-2025 17:39,03-04-2025 17:54,50,2,100,124.76,15,Delivered,PAY05,Evening
ORD01887,CUST0042,PROD080,Close Up Everfresh Toothpaste 150g,STORE001,DP018,05-12-2024 19:29,05-12-2024 19:46,85,10,850,569.49,17,Cancelled,PAY05,Evening
ORD01888,CUST0007,PROD102,Patanjali Dant Kanti Toothpaste 100g,STORE018,DP045,24-01-2025 18:56,24-01-2025 19:14,50,9,450,363.63,18,Shipped,PAY04,Evening
ORD01889,CUST0018,PROD056,Fanta 750ml PET Bottle,STORE033,DP048,12-07-2024 16:20,12-07-2024 16:39,40,5,200,194.53,19,Returned,PAY04,Afternoon
ORD01891,CUST0026,PROD081,Pril Dishwash Bar,STORE021,DP042,31-05-2025 18:41,31-05-2025 19:02,25,4,100,153.4,21,Shipped,PAY01,Evening
ORD01895,CUST0047,PROD118,Rajdhani Besan 1kg,STORE033,DP038,26-05-2024 10:26,26-05-2024 10:51,120,8,960,17.26,25,Shipped,PAY05,Morning
ORD01896,CUST0010,PROD073,Balaji Wafers Simply Salted,STORE046,DP023,26-12-2024 20:02,26-12-2024 20:28,20,5,100,169.54,26,Cancelled,PAY04,Evening
ORD01897,CUST0002,PROD001,Amul Taaza Toned Milk 500ml,STORE005,DP024,01-07-2024 10:11,01-07-2024 10:38,27,2,54,108.51,27,Returned,PAY03,Morning
ORD01899,CUST0020,PROD077,Good Day Cashew Cookies,STORE004,DP013,11-05-2024 09:04,11-05-2024 09:33,40,5,200,266.34,29,Delivered,PAY03,Morning
ORD01900,CUST0015,PROD074,Thums Up 750ml PET Bottle,STORE004,DP015,23-05-2025 17:21,23-05-2025 17:51,40,5,200,283.06,30,Cancelled,PAY01,Evening
ORD01902,CUST0002,PROD006,Coca-Cola 750ml PET Bottle,STORE025,DP050,09-04-2024 10:58,09-04-2024 11:19,40,2,80,270.83,21,Pending,PAY04,Morning
ORD01904,CUST0023,PROD037,Good Knight Gold Flash Machine + Refill,STORE012,DP010,27-02-2025 08:00,27-02-2025 08:23,85,5,425,174.2,23,Delivered,PAY04,Morning
ORD01905,CUST0009,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE001,DP044,27-12-2024 17:18,27-12-2024 17:42,740,1,740,110.92,24,Pending,PAY03,Evening
ORD01906,CUST0021,PROD124,Sleepy Owl Cold Brew Coffee,STORE017,DP046,08-05-2024 13:47,08-05-2024 14:12,120,3,360,41.27,25,Shipped,PAY03,Afternoon
ORD01908,CUST0016,PROD015,Fresh Apple Royal Gala 1kg,STORE003,DP028,28-06-2025 13:01,28-06-2025 13:28,180,1,180,61.01,27,Shipped,PAY05,Afternoon
ORD01909,CUST0009,PROD134,Figaro Olive Oil 500ml,STORE002,DP047,03-12-2024 07:46,03-12-2024 08:14,550,4,2200,234.5,28,Returned,PAY02,Morning
ORD01911,CUST0035,PROD015,Fresh Apple Royal Gala 1kg,STORE050,DP043,11-05-2025 20:07,11-05-2025 20:37,180,1,180,14.38,30,Returned,PAY05,Evening
ORD01912,CUST0017,PROD095,Uncle Chipps Spicy Treat,STORE003,DP021,26-04-2025 17:49,26-04-2025 17:59,20,10,200,958.88,10,Delivered,PAY03,Evening
ORD01913,CUST0007,PROD112,Ganesh Bhel,STORE009,DP044,31-03-2024 13:59,31-03-2024 14:12,45,4,180,26.32,13,Pending,PAY01,Afternoon
ORD01914,CUST0034,PROD030,Oreo Chocolate Creme Biscuits 120g,STORE028,DP032,06-02-2024 13:06,06-02-2024 13:24,30,6,180,277.33,18,Shipped,PAY04,Afternoon
ORD01916,CUST0020,PROD057,Bingo Mad Angles Achaari Masti,STORE007,DP015,28-02-2024 10:18,28-02-2024 10:46,20,2,40,28.65,28,Cancelled,PAY01,Morning
ORD01917,CUST0011,PROD111,Colin Glass Cleaner 500ml,STORE008,DP050,06-06-2024 12:20,06-06-2024 12:32,96,1,96,16.28,12,Shipped,PAY01,Afternoon
ORD01918,CUST0006,PROD094,Red Bull Energy Drink 250ml,STORE048,DP001,30-03-2024 15:53,30-03-2024 16:09,125,10,1250,783.42,16,Delivered,PAY03,Afternoon
ORD01923,CUST0047,PROD095,Uncle Chipps Spicy Treat,STORE009,DP018,25-11-2024 19:02,25-11-2024 19:32,20,2,40,55.26,30,Delivered,PAY02,Evening
ORD01924,CUST0001,PROD099,Fresh Guava 1kg,STORE049,DP016,05-10-2024 08:35,05-10-2024 08:49,80,8,640,250.69,14,Returned,PAY05,Morning
ORD01925,CUST0046,PROD047,Fresh Mint Bunch,STORE013,DP039,16-02-2024 08:35,16-02-2024 08:54,12,8,96,640.62,19,Cancelled,PAY03,Morning
ORD01926,CUST0014,PROD108,Santoor Sandal & Turmeric Soap 125g,STORE016,DP021,31-01-2024 14:33,31-01-2024 14:57,40,7,280,359.48,24,Cancelled,PAY01,Afternoon
ORD01927,CUST0040,PROD100,Amul Gold Full Cream Milk 500ml,STORE028,DP030,31-10-2024 16:55,31-10-2024 17:24,33,10,330,1192.72,29,Pending,PAY05,Afternoon
ORD01929,CUST0042,PROD082,Dettol Antiseptic Liquid 250ml,STORE023,DP006,20-07-2024 14:43,20-07-2024 14:56,110,7,770,492.98,13,Shipped,PAY04,Afternoon
ORD01930,CUST0002,PROD141,Fresh Broccoli 1pc,STORE039,DP014,24-02-2024 10:11,24-02-2024 10:21,70,1,70,42.2,10,Pending,PAY03,Morning
ORD01932,CUST0034,PROD072,Red Label Tea 500g,STORE047,DP002,27-11-2024 14:27,27-11-2024 14:47,270,7,1890,337.53,20,Shipped,PAY05,Afternoon
ORD01933,CUST0004,PROD037,Good Knight Gold Flash Machine + Refill,STORE023,DP022,06-06-2025 13:33,06-06-2025 13:58,85,8,680,442.57,25,Shipped,PAY03,Afternoon
ORD01934,CUST0014,PROD005,Ashirvaad Select Sharbati Atta 5kg,STORE012,DP048,03-05-2024 10:12,03-05-2024 10:42,290,10,2900,347.77,30,Delivered,PAY04,Morning
ORD01935,CUST0005,PROD103,Parachute Coconut Oil 500ml,STORE046,DP021,24-11-2024 15:07,24-11-2024 15:22,215,10,2150,213.11,15,Shipped,PAY05,Afternoon
ORD01936,CUST0017,PROD009,Surf Excel Easy Wash 1kg,STORE021,DP037,10-11-2024 16:17,10-11-2024 16:33,135,4,540,131.57,16,Shipped,PAY03,Afternoon
ORD01937,CUST0018,PROD116,Weikfield Baking Powder 100g,STORE014,DP001,15-01-2025 13:49,15-01-2025 14:06,40,4,160,77.05,17,Cancelled,PAY04,Afternoon
ORD01938,CUST0012,PROD033,Pepsodent Germicheck Toothpaste 150g,STORE009,DP003,24-01-2024 12:29,24-01-2024 12:47,70,10,700,411.53,18,Returned,PAY05,Afternoon
ORD01939,CUST0042,PROD065,Fresh Watermelon 1pc,STORE037,DP008,04-02-2025 18:44,04-02-2025 19:03,90,1,90,15.19,19,Cancelled,PAY04,Evening
ORD01940,CUST0015,PROD056,Fanta 750ml PET Bottle,STORE047,DP049,13-04-2025 14:18,13-04-2025 14:38,40,2,80,10.37,20,Delivered,PAY05,Afternoon
ORD01941,CUST0040,PROD124,Sleepy Owl Cold Brew Coffee,STORE020,DP039,21-02-2025 11:46,21-02-2025 12:07,120,10,1200,321.55,21,Pending,PAY03,Morning
ORD01942,CUST0046,PROD062,Fresh Cauliflower 1pc,STORE003,DP044,18-08-2024 18:05,18-08-2024 18:27,40,9,360,55.64,22,Cancelled,PAY05,Evening
ORD01943,CUST0010,PROD125,Blue Tokai Coffee Roasters,STORE028,DP011,29-01-2024 18:26,29-01-2024 18:49,450,10,4500,192.13,23,Shipped,PAY03,Evening
ORD01944,CUST0004,PROD113,Act II Popcorn Butter Lovers,STORE017,DP017,22-06-2025 16:52,22-06-2025 17:16,30,8,240,103.06,24,Returned,PAY01,Afternoon
ORD01945,CUST0007,PROD093,Yippee Magic Masala Noodles,STORE032,DP035,01-02-2024 16:28,01-02-2024 16:53,14,4,56,84.15,25,Returned,PAY02,Afternoon
ORD01946,CUST0005,PROD012,Fresh Tomato 1kg,STORE029,DP028,25-10-2024 07:52,25-10-2024 08:18,35,3,105,60.35,26,Pending,PAY03,Morning
ORD01947,CUST0021,PROD150,Duracell Ultra AA Batteries 4-pack,STORE002,DP017,14-02-2025 16:57,14-02-2025 17:24,180,10,1800,541.51,27,Returned,PAY02,Afternoon
ORD01948,CUST0008,PROD082,Dettol Antiseptic Liquid 250ml,STORE025,DP033,15-08-2024 09:10,15-08-2024 09:38,110,5,550,548.25,28,Delivered,PAY04,Morning
ORD01949,CUST0001,PROD074,Thums Up 750ml PET Bottle,STORE030,DP039,30-01-2024 09:32,30-01-2024 10:01,40,3,120,213.25,29,Returned,PAY04,Morning
ORD01951,CUST0031,PROD061,Fresh Capsicum 500g,STORE022,DP048,10-12-2024 19:59,10-12-2024 20:19,60,4,240,150.43,20,Delivered,PAY01,Evening
ORD01952,CUST0042,PROD119,Organic Tattva Brown Rice 1kg,STORE005,DP016,23-10-2024 16:40,23-10-2024 17:02,150,5,750,217.15,22,Returned,PAY04,Afternoon
ORD01953,CUST0022,PROD013,Fresh Potato 1kg,STORE044,DP019,06-09-2024 15:12,06-09-2024 15:35,30,10,300,1265.27,23,Shipped,PAY03,Afternoon
ORD01955,CUST0016,PROD046,Fresh Coriander Bunch,STORE024,DP035,21-09-2024 19:12,21-09-2024 19:37,15,8,120,73.44,25,Pending,PAY01,Evening
ORD01956,CUST0046,PROD035,Lizol Floor Cleaner Citrus 975ml,STORE050,DP028,04-02-2025 07:53,04-02-2025 08:19,193,6,1158,240.92,26,Returned,PAY05,Morning
ORD01957,CUST0003,PROD081,Pril Dishwash Bar,STORE050,DP003,03-03-2025 10:43,03-03-2025 11:10,25,8,200,401.13,27,Cancelled,PAY03,Morning
ORD01958,CUST0030,PROD057,Bingo Mad Angles Achaari Masti,STORE027,DP018,06-06-2024 17:14,06-06-2024 17:42,20,10,200,350.73,28,Shipped,PAY05,Evening
ORD01959,CUST0017,PROD016,Amul Butter 500g,STORE001,DP031,30-06-2025 16:14,30-06-2025 16:43,275,3,825,159.48,29,Cancelled,PAY01,Afternoon
ORD01960,CUST0038,PROD115,Hersheys Chocolate Syrup 623g,STORE003,DP028,27-12-2024 12:10,27-12-2024 12:40,250,4,1000,300.13,30,Delivered,PAY03,Afternoon
ORD01962,CUST0049,PROD122,The Whole Truth Protein Bar,STORE015,DP013,27-01-2025 14:36,27-01-2025 14:55,100,3,300,75.4,19,Delivered,PAY01,Afternoon
ORD01963,CUST0031,PROD049,Fresh Garlic 100g,STORE048,DP034,01-04-2025 17:28,01-04-2025 17:49,30,7,210,200.24,21,Delivered,PAY02,Evening
ORD01964,CUST0041,PROD017,Amul Cheese Slices 100g,STORE012,DP044,24-10-2024 08:20,24-10-2024 08:32,78,1,78,79.41,12,Returned,PAY02,Morning
ORD01966,CUST0001,PROD022,Tata Sampann Toor Dal 1kg,STORE015,DP046,01-12-2024 16:08,01-12-2024 16:22,160,8,1280,407.19,14,Pending,PAY03,Afternoon
ORD01967,CUST0001,PROD100,Amul Gold Full Cream Milk 500ml,STORE012,DP017,05-03-2024 16:23,05-03-2024 16:38,33,9,297,636.3,15,Returned,PAY05,Afternoon
ORD01968,CUST0016,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE031,DP012,21-08-2024 07:57,21-08-2024 08:13,740,4,2960,108.98,16,Returned,PAY05,Morning
ORD01969,CUST0006,PROD040,MDH Deggi Mirch 100g,STORE047,DP027,15-06-2025 13:56,15-06-2025 14:22,72,9,648,86.71,26,Returned,PAY03,Afternoon
ORD01973,CUST0041,PROD050,Fresh Lemon 4pcs,STORE050,DP004,18-04-2025 09:03,18-04-2025 09:17,20,6,120,235.15,14,Returned,PAY01,Morning
ORD01974,CUST0006,PROD040,MDH Deggi Mirch 100g,STORE047,DP027,15-06-2025 13:56,15-06-2025 14:22,72,9,648,86.71,26,Returned,PAY03,Afternoon
ORD01978,CUST0016,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE031,DP012,21-08-2024 08:00,21-08-2024 08:13,740,4,2960,108.98,13,Returned,PAY05,Morning
ORD01979,CUST0006,PROD040,MDH Deggi Mirch 100g,STORE047,DP027,15-06-2025 13:56,15-06-2025 14:22,72,9,648,86.71,26,Returned,PAY03,Afternoon
ORD01981,CUST0046,PROD051,Amul Masti Dahi 400g,STORE002,DP043,14-01-2025 13:19,14-01-2025 13:40,38,4,152,134.82,21,Cancelled,PAY04,Afternoon
ORD01982,CUST0030,PROD090,Fresh Green Chilli 100g,STORE019,DP043,26-06-2025 10:04,26-06-2025 10:26,10,7,70,65.79,22,Shipped,PAY03,Morning
ORD01984,CUST0029,PROD001,Amul Taaza Toned Milk 500ml,STORE017,DP012,22-08-2024 19:57,22-08-2024 20:19,27,7,189,689.95,22,Cancelled,PAY05,Evening
ORD01985,CUST0046,PROD051,Amul Masti Dahi 400g,STORE002,DP043,14-01-2025 13:27,14-01-2025 13:40,38,4,152,134.82,13,Cancelled,PAY04,Afternoon
ORD01986,CUST0030,PROD090,Fresh Green Chilli 100g,STORE019,DP043,26-06-2025 10:02,26-06-2025 10:26,10,7,70,65.79,24,Shipped,PAY03,Morning
ORD01987,CUST0044,PROD003,Nestle Maggi 2-Minute Noodles,STORE005,DP047,27-06-2024 17:18,27-06-2024 17:32,14,6,84,251.08,14,Cancelled,PAY04,Evening
ORD01988,CUST0004,PROD110,Vim Dishwash Bar Lemon,STORE005,DP031,15-12-2024 11:23,15-12-2024 11:35,10,2,20,15.88,12,Shipped,PAY02,Morning
ORD01989,CUST0025,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,STORE001,DP014,20-04-2024 06:51,20-04-2024 07:04,740,1,740,9.2,13,Delivered,PAY03,Morning
ORD01990,CUST0032,PROD046,Fresh Coriander Bunch,STORE004,DP010,01-02-2024 06:32,01-02-2024 06:46,15,2,30,96.99,14,Pending,PAY04,Morning
ORD01991,CUST0049,PROD090,Fresh Green Chilli 100g,STORE048,DP036,23-06-2024 07:38,23-06-2024 07:53,10,8,80,74.93,15,Cancelled,PAY05,Morning
ORD01992,CUST0026,PROD087,Saffola Masala Oats Classic Masala,STORE024,DP015,18-12-2024 19:18,18-12-2024 19:42,160,1,160,23.22,24,Pending,PAY01,Evening
ORD01996,CUST0014,PROD127,Nivea Men Fresh Active Deodorant,STORE034,DP017,09-02-2025 16:15,09-02-2025 16:30,199,5,995,167.52,15,Cancelled,PAY02,Afternoon
ORD01997,CUST0014,PROD127,Nivea Men Fresh Active Deodorant,STORE034,DP017,09-02-2025 16:11,09-02-2025 16:30,199,5,995,167.52,19,Cancelled,PAY02,Afternoon
ORD01998,CUST0043,PROD022,Tata Sampann Toor Dal 1kg,STORE045,DP035,17-11-2024 19:50,17-11-2024 20:10,160,7,1120,766.4,20,Returned,PAY05,Evening
ORD01999,CUST0020,PROD049,Fresh Garlic 100g,STORE048,DP037,13-06-2024 16:14,13-06-2024 16:35,30,4,120,65.03,21,Cancelled,PAY04,Afternoon
ORD02000,CUST0040,PROD047,Fresh Mint Bunch,STORE049,DP030,07-08-2024 14:25,07-08-2024 14:47,12,7,84,308.52,22,Pending,PAY02,Afternoon
